scenario,time_sec,iops,in_steady_tail
ssd_test_20260310_143948,22.846,43080.000,1
ssd_test_20260310_143948,22.896,43500.000,1
ssd_test_20260310_143948,22.947,44000.000,1
ssd_test_20260310_143948,22.997,42140.000,1
ssd_test_20260310_143948,23.047,44740.000,1
ssd_test_20260310_143948,23.097,41220.000,1
ssd_test_20260310_143948,23.147,43560.000,1
ssd_test_20260310_143948,23.197,43140.000,1
ssd_test_20260310_143948,23.247,42460.000,1
ssd_test_20260310_143948,23.297,42440.000,1
ssd_test_20260310_143948,23.348,42240.000,1
ssd_test_20260310_143948,23.398,43300.000,1
ssd_test_20260310_143948,23.448,45080.000,1
ssd_test_20260310_143948,23.498,44580.000,1
ssd_test_20260310_143948,23.548,43220.000,1
ssd_test_20260310_143948,23.598,44100.000,1
ssd_test_20260310_143948,23.648,42060.000,1
ssd_test_20260310_143948,23.699,44420.000,1
ssd_test_20260310_143948,23.749,45460.000,1
ssd_test_20260310_143948,23.799,42900.000,1
ssd_test_20260310_143948,23.849,43800.000,1
ssd_test_20260310_143948,23.899,44600.000,1
ssd_test_20260310_143948,23.949,45860.000,1
ssd_test_20260310_143948,23.999,45480.000,1
ssd_test_20260310_143948,24.049,42560.000,1
ssd_test_20260310_143948,24.100,44060.000,1
ssd_test_20260310_143948,24.150,44080.000,1
ssd_test_20260310_143948,24.200,43120.000,1
ssd_test_20260310_143948,24.250,43140.000,1
ssd_test_20260310_143948,24.300,42640.000,1
ssd_test_20260310_143948,24.350,42740.000,1
ssd_test_20260310_143948,24.400,41260.000,1
ssd_test_20260310_143948,24.450,43440.000,1
ssd_test_20260310_143948,24.500,44080.000,1
ssd_test_20260310_143948,24.550,44860.000,1
ssd_test_20260310_143948,24.600,46020.000,1
ssd_test_20260310_143948,24.651,41940.000,1
ssd_test_20260310_143948,24.700,41875.000,1
ssd_test_20260310_143948,24.750,43380.000,1
ssd_test_20260310_143948,24.800,44800.000,1
ssd_test_20260310_143948,24.850,42200.000,1
ssd_test_20260310_143948,24.901,41320.000,1
ssd_test_20260310_143948,24.951,40680.000,1
ssd_test_20260310_143948,25.001,38400.000,1
ssd_test_20260310_143948,25.051,43713.000,1
ssd_test_20260310_143948,25.101,43860.000,1
ssd_test_20260310_143948,25.151,37880.000,1
ssd_test_20260310_143948,25.201,39340.000,1
ssd_test_20260310_143948,25.251,41960.000,1
ssd_test_20260310_143948,25.301,42560.000,1
ssd_test_20260310_143948,25.351,42460.000,1
ssd_test_20260310_143948,25.400,41529.000,1
ssd_test_20260310_143948,25.450,41000.000,1
ssd_test_20260310_143948,25.500,39480.000,1
ssd_test_20260310_143948,25.550,41640.000,1
ssd_test_20260310_143948,25.602,43351.000,1
ssd_test_20260310_143948,25.651,42304.000,1
ssd_test_20260310_143948,25.701,44260.000,1
ssd_test_20260310_143948,25.751,43960.000,1
ssd_test_20260310_143948,25.801,44040.000,1
ssd_test_20260310_143948,25.850,42284.000,1
ssd_test_20260310_143948,25.900,44580.000,1
ssd_test_20260310_143948,25.950,42600.000,1
ssd_test_20260310_143948,26.000,43000.000,1
ssd_test_20260310_143948,26.050,43900.000,1
ssd_test_20260310_143948,26.100,43260.000,1
ssd_test_20260310_143948,26.151,43500.000,1
ssd_test_20260310_143948,26.201,43260.000,1
ssd_test_20260310_143948,26.251,42660.000,1
ssd_test_20260310_143948,26.301,43680.000,1
ssd_test_20260310_143948,26.351,44220.000,1
ssd_test_20260310_143948,26.401,44600.000,1
ssd_test_20260310_143948,26.451,43500.000,1
ssd_test_20260310_143948,26.501,41880.000,1
ssd_test_20260310_143948,26.550,43652.000,1
ssd_test_20260310_143948,26.600,41840.000,1
ssd_test_20260310_143948,26.651,41100.000,1
ssd_test_20260310_143948,26.701,38640.000,1
ssd_test_20260310_143948,26.751,40500.000,1
ssd_test_20260310_143948,26.801,42980.000,1
ssd_test_20260310_143948,26.851,40940.000,1
ssd_test_20260310_143948,26.900,40795.000,1
ssd_test_20260310_143948,26.950,43160.000,1
ssd_test_20260310_143948,27.000,40620.000,1
ssd_test_20260310_143948,27.050,37900.000,1
ssd_test_20260310_143948,27.101,40000.000,1
ssd_test_20260310_143948,27.151,36060.000,1
ssd_test_20260310_143948,27.201,34580.000,1
ssd_test_20260310_143948,27.251,30160.000,1
ssd_test_20260310_143948,27.300,35509.000,1
ssd_test_20260310_143948,27.350,35640.000,1
ssd_test_20260310_143948,27.401,39520.000,1
ssd_test_20260310_143948,27.451,40640.000,1
ssd_test_20260310_143948,27.501,42640.000,1
ssd_test_20260310_143948,27.551,40400.000,1
ssd_test_20260310_143948,27.601,42220.000,1
ssd_test_20260310_143948,27.651,41160.000,1
ssd_test_20260310_143948,27.700,38794.000,1
ssd_test_20260310_143948,27.750,36560.000,1
ssd_test_20260310_143948,27.800,39540.000,1
ssd_test_20260310_143948,27.850,41440.000,1
ssd_test_20260310_143948,27.901,44580.000,1
ssd_test_20260310_143948,27.951,43060.000,1
ssd_test_20260310_143948,28.001,44800.000,1
ssd_test_20260310_143948,28.051,43740.000,1
ssd_test_20260310_143948,28.101,43500.000,1
ssd_test_20260310_143948,28.151,43180.000,1
ssd_test_20260310_143948,28.201,41220.000,1
ssd_test_20260310_143948,28.251,41860.000,1
ssd_test_20260310_143948,28.301,43800.000,1
ssd_test_20260310_143948,28.350,43488.000,1
ssd_test_20260310_143948,28.401,43260.000,1
ssd_test_20260310_143948,28.451,41520.000,1
ssd_test_20260310_143948,28.501,41460.000,1
ssd_test_20260310_143948,28.551,42940.000,1
ssd_test_20260310_143948,28.601,42860.000,1
ssd_test_20260310_143948,28.651,41960.000,1
ssd_test_20260310_143948,28.700,43570.000,1
ssd_test_20260310_143948,28.750,42760.000,1
ssd_test_20260310_143948,28.801,45640.000,1
ssd_test_20260310_143948,28.851,43000.000,1
ssd_test_20260310_143948,28.901,43620.000,1
ssd_test_20260310_143948,28.951,43920.000,1
ssd_test_20260310_143948,29.001,43420.000,1
ssd_test_20260310_143948,29.051,43140.000,1
ssd_test_20260310_143948,29.101,44800.000,1
ssd_test_20260310_143948,29.151,43900.000,1
ssd_test_20260310_143948,29.201,44380.000,1
ssd_test_20260310_143948,29.251,45080.000,1
ssd_test_20260310_143948,29.300,42978.000,1
ssd_test_20260310_143948,29.350,41280.000,1
ssd_test_20260310_143948,29.400,41380.000,1
ssd_test_20260310_143948,29.450,42760.000,1
ssd_test_20260310_143948,29.500,45140.000,1
ssd_test_20260310_143948,29.550,42640.000,1
ssd_test_20260310_143948,29.600,43100.000,1
ssd_test_20260310_143948,29.651,42620.000,1
ssd_test_20260310_143948,29.701,43780.000,1
ssd_test_20260310_143948,29.750,43754.000,1
ssd_test_20260310_143948,29.800,43260.000,1
ssd_test_20260310_143948,29.850,43720.000,1
ssd_test_20260310_143948,29.900,40380.000,1
ssd_test_20260310_143948,29.950,43320.000,1
ssd_test_20260310_152250,0.146,42403.000,0
ssd_test_20260310_152250,0.197,44600.000,0
ssd_test_20260310_152250,0.247,43600.000,0
ssd_test_20260310_152250,0.297,43620.000,0
ssd_test_20260310_152250,0.347,43240.000,0
ssd_test_20260310_152250,0.396,43631.000,0
ssd_test_20260310_152250,0.446,44600.000,0
ssd_test_20260310_152250,0.496,43840.000,0
ssd_test_20260310_152250,0.546,43840.000,0
ssd_test_20260310_152250,0.597,43800.000,0
ssd_test_20260310_152250,0.646,44386.000,0
ssd_test_20260310_152250,0.696,43240.000,0
ssd_test_20260310_152250,0.746,44140.000,0
ssd_test_20260310_152250,0.796,44360.000,0
ssd_test_20260310_152250,0.846,43840.000,0
ssd_test_20260310_152250,0.896,42240.000,0
ssd_test_20260310_152250,0.947,45000.000,0
ssd_test_20260310_152250,0.997,41000.000,0
ssd_test_20260310_152250,1.047,43440.000,0
ssd_test_20260310_152250,1.097,46280.000,0
ssd_test_20260310_152250,1.146,44059.000,0
ssd_test_20260310_152250,1.196,41380.000,0
ssd_test_20260310_152250,1.246,37320.000,0
ssd_test_20260310_152250,1.297,38020.000,0
ssd_test_20260310_152250,1.347,43780.000,0
ssd_test_20260310_152250,1.396,42795.000,0
ssd_test_20260310_152250,1.446,42220.000,0
ssd_test_20260310_152250,1.496,41200.000,0
ssd_test_20260310_152250,1.546,45540.000,0
ssd_test_20260310_152250,1.596,44740.000,0
ssd_test_20260310_152250,1.645,45162.000,0
ssd_test_20260310_152250,1.696,42960.000,0
ssd_test_20260310_152250,1.746,44500.000,0
ssd_test_20260310_152250,1.796,44380.000,0
ssd_test_20260310_152250,1.846,44920.000,0
ssd_test_20260310_152250,1.896,43180.000,0
ssd_test_20260310_152250,1.946,42440.000,0
ssd_test_20260310_152250,1.996,37340.000,0
ssd_test_20260310_152250,2.047,39978.000,0
ssd_test_20260310_152250,2.097,43440.000,0
ssd_test_20260310_152250,2.147,43380.000,0
ssd_test_20260310_152250,2.197,42920.000,0
ssd_test_20260310_152250,2.248,37460.000,0
ssd_test_20260310_152250,2.298,41280.000,0
ssd_test_20260310_152250,2.348,41140.000,0
ssd_test_20260310_152250,2.398,42180.000,0
ssd_test_20260310_152250,2.448,41920.000,0
ssd_test_20260310_152250,2.498,42960.000,0
ssd_test_20260310_152250,2.548,45460.000,0
ssd_test_20260310_152250,2.598,44200.000,0
ssd_test_20260310_152250,2.648,36860.000,0
ssd_test_20260310_152250,2.699,44720.000,0
ssd_test_20260310_152250,2.749,45300.000,0
ssd_test_20260310_152250,2.799,44160.000,0
ssd_test_20260310_152250,2.849,44600.000,0
ssd_test_20260310_152250,2.899,44780.000,0
ssd_test_20260310_152250,2.950,41020.000,0
ssd_test_20260310_152250,3.000,40660.000,0
ssd_test_20260310_152250,3.050,36720.000,0
ssd_test_20260310_152250,3.100,34440.000,0
ssd_test_20260310_152250,3.151,38600.000,0
ssd_test_20260310_152250,3.200,40324.000,0
ssd_test_20260310_152250,3.250,42560.000,0
ssd_test_20260310_152250,3.300,43240.000,0
ssd_test_20260310_152250,3.350,41580.000,0
ssd_test_20260310_152250,3.400,42900.000,0
ssd_test_20260310_152250,3.450,40260.000,0
ssd_test_20260310_152250,3.500,36380.000,0
ssd_test_20260310_152250,3.550,37520.000,0
ssd_test_20260310_152250,3.600,42560.000,0
ssd_test_20260310_152250,3.650,43540.000,0
ssd_test_20260310_152250,3.700,42820.000,0
ssd_test_20260310_152250,3.750,44400.000,0
ssd_test_20260310_152250,3.800,45720.000,0
ssd_test_20260310_152250,3.850,44100.000,0
ssd_test_20260310_152250,3.900,42304.000,0
ssd_test_20260310_152250,3.950,42260.000,0
ssd_test_20260310_152250,4.000,41520.000,0
ssd_test_20260310_152250,4.050,43940.000,0
ssd_test_20260310_152250,4.101,43800.000,0
ssd_test_20260310_152250,4.150,44060.000,0
ssd_test_20260310_152250,4.200,43040.000,0
ssd_test_20260310_152250,4.250,43440.000,0
ssd_test_20260310_152250,4.300,42820.000,0
ssd_test_20260310_152250,4.350,44680.000,0
ssd_test_20260310_152250,4.400,42820.000,0
ssd_test_20260310_152250,4.450,44260.000,0
ssd_test_20260310_152250,4.500,43760.000,0
ssd_test_20260310_152250,4.550,44660.000,0
ssd_test_20260310_152250,4.600,43780.000,0
ssd_test_20260310_152250,4.650,42000.000,0
ssd_test_20260310_152250,4.700,39700.000,0
ssd_test_20260310_152250,4.750,40680.000,0
ssd_test_20260310_152250,4.800,41160.000,0
ssd_test_20260310_152250,4.850,43640.000,0
ssd_test_20260310_152250,4.900,43320.000,0
ssd_test_20260310_152250,4.951,43380.000,0
ssd_test_20260310_152250,5.000,40978.000,0
ssd_test_20260310_152250,5.050,43320.000,0
ssd_test_20260310_152250,5.100,42880.000,0
ssd_test_20260310_152250,5.150,41340.000,0
ssd_test_20260310_152250,5.200,40320.000,0
ssd_test_20260310_152250,5.250,42960.000,0
ssd_test_20260310_152250,5.300,41140.000,0
ssd_test_20260310_152250,5.350,41840.000,0
ssd_test_20260310_152250,5.400,43540.000,0
ssd_test_20260310_152250,5.450,43900.000,0
ssd_test_20260310_152250,5.500,43900.000,0
ssd_test_20260310_152250,5.550,41980.000,0
ssd_test_20260310_152250,5.600,40080.000,0
ssd_test_20260310_152250,5.650,40997.000,0
ssd_test_20260310_152250,5.700,37540.000,0
ssd_test_20260310_152250,5.750,35980.000,0
ssd_test_20260310_152250,5.800,40800.000,0
ssd_test_20260310_152250,5.850,39000.000,0
ssd_test_20260310_152250,5.900,38520.000,0
ssd_test_20260310_152250,5.951,36480.000,0
ssd_test_20260310_152250,6.000,39998.000,0
ssd_test_20260310_152250,6.050,42860.000,0
ssd_test_20260310_152250,6.100,39100.000,0
ssd_test_20260310_152250,6.150,40280.000,0
ssd_test_20260310_152250,6.200,38020.000,0
ssd_test_20260310_152250,6.250,40580.000,0
ssd_test_20260310_152250,6.300,38200.000,0
ssd_test_20260310_152250,6.350,38020.000,0
ssd_test_20260310_152250,6.400,42509.000,0
ssd_test_20260310_152250,6.450,41740.000,0
ssd_test_20260310_152250,6.500,44620.000,0
ssd_test_20260310_152250,6.550,43540.000,0
ssd_test_20260310_152250,6.600,41520.000,0
ssd_test_20260310_152250,6.650,43100.000,0
ssd_test_20260310_152250,6.700,43500.000,0
ssd_test_20260310_152250,6.750,41980.000,0
ssd_test_20260310_152250,6.800,42260.000,0
ssd_test_20260310_152250,6.850,41340.000,0
ssd_test_20260310_152250,6.901,38220.000,0
ssd_test_20260310_152250,6.950,35345.000,0
ssd_test_20260310_152250,7.000,37815.000,0
ssd_test_20260310_152250,7.050,40940.000,0
ssd_test_20260310_152250,7.100,41560.000,0
ssd_test_20260310_152250,7.150,37060.000,0
ssd_test_20260310_152250,7.200,34140.000,0
ssd_test_20260310_152250,7.250,34340.000,0
ssd_test_20260310_152250,7.301,38560.000,0
ssd_test_20260310_152250,7.350,40815.000,0
ssd_test_20260310_152250,7.400,41980.000,0
ssd_test_20260310_152250,7.450,43320.000,0
ssd_test_20260310_152250,7.500,40040.000,0
ssd_test_20260310_152250,7.550,41200.000,0
ssd_test_20260310_152250,7.600,40000.000,0
ssd_test_20260310_152250,7.651,40080.000,0
ssd_test_20260310_152250,7.700,41467.000,0
ssd_test_20260310_152250,7.750,40700.000,0
ssd_test_20260310_152250,7.800,41960.000,0
ssd_test_20260310_152250,7.850,42460.000,0
ssd_test_20260310_152250,7.900,40240.000,0
ssd_test_20260310_152250,7.951,37140.000,0
ssd_test_20260310_152250,8.000,35631.000,0
ssd_test_20260310_152250,8.050,37720.000,0
ssd_test_20260310_152250,8.100,36240.000,0
ssd_test_20260310_152250,8.150,42080.000,0
ssd_test_20260310_152250,8.200,34420.000,0
ssd_test_20260310_152250,8.250,40160.000,0
ssd_test_20260310_152250,8.300,38600.000,0
ssd_test_20260310_152250,8.350,39940.000,0
ssd_test_20260310_152250,8.400,38712.000,0
ssd_test_20260310_152250,8.450,41380.000,0
ssd_test_20260310_152250,8.500,44440.000,0
ssd_test_20260310_152250,8.550,43620.000,0
ssd_test_20260310_152250,8.600,45140.000,0
ssd_test_20260310_152250,8.650,44460.000,0
ssd_test_20260310_152250,8.700,41880.000,0
ssd_test_20260310_152250,8.750,44120.000,0
ssd_test_20260310_152250,8.800,43420.000,0
ssd_test_20260310_152250,8.850,43760.000,0
ssd_test_20260310_152250,8.900,44020.000,0
ssd_test_20260310_152250,8.951,42080.000,0
ssd_test_20260310_152250,9.000,40447.000,0
ssd_test_20260310_152250,9.050,43500.000,0
ssd_test_20260310_152250,9.100,40040.000,0
ssd_test_20260310_152250,9.150,42740.000,0
ssd_test_20260310_152250,9.200,43500.000,0
ssd_test_20260310_152250,9.250,44360.000,0
ssd_test_20260310_152250,9.300,44140.000,0
ssd_test_20260310_152250,9.350,43880.000,0
ssd_test_20260310_152250,9.400,43880.000,0
ssd_test_20260310_152250,9.450,45020.000,0
ssd_test_20260310_152250,9.500,45760.000,0
ssd_test_20260310_152250,9.550,45200.000,0
ssd_test_20260310_152250,9.601,45960.000,0
ssd_test_20260310_152250,9.650,39468.000,0
ssd_test_20260310_152250,9.700,42940.000,0
ssd_test_20260310_152250,9.750,40420.000,0
ssd_test_20260310_152250,9.800,36940.000,0
ssd_test_20260310_152250,9.850,40960.000,0
ssd_test_20260310_152250,9.900,41280.000,0
ssd_test_20260310_152250,9.950,43560.000,0
ssd_test_20260310_152250,10.000,43620.000,0
ssd_test_20260310_152250,10.050,44200.000,0
ssd_test_20260310_152250,10.100,41500.000,0
ssd_test_20260310_152250,10.150,39998.000,0
ssd_test_20260310_152250,10.200,38720.000,0
ssd_test_20260310_152250,10.250,39920.000,0
ssd_test_20260310_152250,10.300,39640.000,0
ssd_test_20260310_152250,10.350,41560.000,0
ssd_test_20260310_152250,10.400,42840.000,0
ssd_test_20260310_152250,10.450,39900.000,0
ssd_test_20260310_152250,10.500,42260.000,0
ssd_test_20260310_152250,10.550,45140.000,0
ssd_test_20260310_152250,10.600,41480.000,0
ssd_test_20260310_152250,10.650,40937.000,0
ssd_test_20260310_152250,10.700,42080.000,0
ssd_test_20260310_152250,10.750,42220.000,0
ssd_test_20260310_152250,10.800,43980.000,0
ssd_test_20260310_152250,10.850,42260.000,0
ssd_test_20260310_152250,10.900,41560.000,0
ssd_test_20260310_152250,10.950,43220.000,0
ssd_test_20260310_152250,11.000,43520.000,0
ssd_test_20260310_152250,11.050,45300.000,0
ssd_test_20260310_152250,11.100,43580.000,0
ssd_test_20260310_152250,11.150,41260.000,0
ssd_test_20260310_152250,11.200,39920.000,0
ssd_test_20260310_152250,11.250,42540.000,0
ssd_test_20260310_152250,11.300,42780.000,0
ssd_test_20260310_152250,11.351,41620.000,0
ssd_test_20260310_152250,11.401,43000.000,0
ssd_test_20260310_152250,11.450,42814.000,0
ssd_test_20260310_152250,11.500,44240.000,0
ssd_test_20260310_152250,11.550,42760.000,0
ssd_test_20260310_152250,11.600,44280.000,0
ssd_test_20260310_152250,11.650,43560.000,0
ssd_test_20260310_152250,11.700,38260.000,0
ssd_test_20260310_152250,11.750,42360.000,0
ssd_test_20260310_152250,11.800,41960.000,0
ssd_test_20260310_152250,11.850,42460.000,0
ssd_test_20260310_152250,11.900,41380.000,0
ssd_test_20260310_152250,11.951,41040.000,0
ssd_test_20260310_152250,12.000,40447.000,0
ssd_test_20260310_152250,12.050,44660.000,0
ssd_test_20260310_152250,12.100,40740.000,0
ssd_test_20260310_152250,12.150,41760.000,0
ssd_test_20260310_152250,12.201,44060.000,0
ssd_test_20260310_152250,12.250,40937.000,0
ssd_test_20260310_152250,12.300,41840.000,0
ssd_test_20260310_152250,12.350,40320.000,0
ssd_test_20260310_152250,12.400,35740.000,0
ssd_test_20260310_152250,12.450,34600.000,0
ssd_test_20260310_152250,12.501,42700.000,0
ssd_test_20260310_152250,12.550,40366.000,0
ssd_test_20260310_152250,12.600,43080.000,0
ssd_test_20260310_152250,12.650,43520.000,0
ssd_test_20260310_152250,12.700,44400.000,0
ssd_test_20260310_152250,12.750,44820.000,0
ssd_test_20260310_152250,12.800,42100.000,0
ssd_test_20260310_152250,12.850,41820.000,0
ssd_test_20260310_152250,12.900,44340.000,0
ssd_test_20260310_152250,12.950,44800.000,0
ssd_test_20260310_152250,13.000,42680.000,0
ssd_test_20260310_152250,13.051,44380.000,0
ssd_test_20260310_152250,13.101,45120.000,0
ssd_test_20260310_152250,13.150,43692.000,0
ssd_test_20260310_152250,13.200,42940.000,0
ssd_test_20260310_152250,13.250,44400.000,0
ssd_test_20260310_152250,13.300,43500.000,0
ssd_test_20260310_152250,13.350,44500.000,0
ssd_test_20260310_152250,13.400,45020.000,0
ssd_test_20260310_152250,13.450,44260.000,0
ssd_test_20260310_152250,13.500,43180.000,0
ssd_test_20260310_152250,13.550,43920.000,0
ssd_test_20260310_152250,13.600,43960.000,0
ssd_test_20260310_152250,13.650,43880.000,0
ssd_test_20260310_152250,13.700,40300.000,0
ssd_test_20260310_152250,13.751,43560.000,0
ssd_test_20260310_152250,13.800,41691.000,0
ssd_test_20260310_152250,13.850,43740.000,0
ssd_test_20260310_152250,13.900,44360.000,0
ssd_test_20260310_152250,13.950,42620.000,0
ssd_test_20260310_152250,14.000,41620.000,0
ssd_test_20260310_152250,14.050,44720.000,0
ssd_test_20260310_152250,14.100,43640.000,0
ssd_test_20260310_152250,14.150,43080.000,0
ssd_test_20260310_152250,14.200,42460.000,0
ssd_test_20260310_152250,14.250,42780.000,0
ssd_test_20260310_152250,14.300,42900.000,0
